ci,tipo_tramite,fecha,codigo_qr
374,renovacion,07/12/2020,9m936o1599s6:74123
7115,renovacion,07/12/2020,3i587k6252p7:15309
901,perdida,07/12/2020,6t621g9151f0:48158
4355,renovacion,07/12/2020,4r311u7385h0:49449
9126,perdida,07/12/2020,7b770h6092m2:86155
7837,renovacion,07/12/2020,3v741j6994b8:73993
9819,nuevo,07/12/2020,1e457z4401x0:49061
8794,renovacion,07/12/2020,9s455r3565o2:96031
3150,renovacion,07/12/2020,5x109m7043s1:24613
5045,renovacion,07/12/2020,7h282v3131e0:79050
4638,renovacion,07/12/2020,2x847b9770x6:24466
4890,renovacion,07/12/2020,4t533y9235n1:18213
8783,renovacion,07/12/2020,6l367l6183z8:60091
3336,renovacion,07/12/2020,9i449v5345h6:21193
2089,renovacion,07/12/2020,3i701h8840v0:27320
526,nuevo,07/12/2020,7f685h6555s0:79409
4320,renovacion,07/12/2020,1o511q3273r2:78559
7272,renovacion,07/12/2020,7m792w9952f9:98206
5603,nuevo,07/12/2020,3i512w1922b7:71473
8431,renovacion,07/12/2020,2f239q3835s2:59654
7465,renovacion,07/12/2020,9h973v4323e8:67611
4931,perdida,07/12/2020,3q942p2439h2:90800
5588,renovacion,07/12/2020,4q332o3772u2:32980
6231,renovacion,07/12/2020,1y729e3200h1:58654
5424,renovacion,07/12/2020,2a737n8940i7:73069
8072,renovacion,07/12/2020,6v784r3750o1:27055
5245,renovacion,07/12/2020,1j503x1723d6:89124
555,nuevo,07/12/2020,7d496p5983z2:54520
5956,nuevo,07/12/2020,9u524a1954z3:40036
402,perdida,07/12/2020,9y268h9298b6:84848
9113,perdida,07/12/2020,2t298z8769h8:32664
8819,renovacion,07/12/2020,7x559s3633g0:29836
4019,nuevo,07/12/2020,5l871o5042o9:90146
1107,nuevo,07/12/2020,9p104h9503l8:46482
3491,renovacion,07/12/2020,1w647f9544h5:79835
5782,perdida,07/12/2020,5j810j8159x2:55624
1155,renovacion,07/12/2020,8m765c1541s8:23534
9197,renovacion,07/12/2020,9b932x6527x5:29571
7138,nuevo,07/12/2020,2l684l7779g3:71462
319,renovacion,07/12/2020,1t734i9960c5:56107
2670,perdida,07/12/2020,2l446s5871k7:42564
8082,nuevo,07/12/2020,8l194k3516w4:33525
8492,renovacion,07/12/2020,6x978p5972n3:62668
2311,renovacion,07/12/2020,9t492w3878g2:34672
6336,perdida,07/12/2020,2a506r7992s1:33828
391,renovacion,07/12/2020,2l559o6767d2:78349
8199,renovacion,07/12/2020,7d575k6722m8:56755
1450,perdida,07/12/2020,7j404b2062u3:33643
2925,renovacion,07/12/2020,6o959m8770k4:98184
7978,nuevo,07/12/2020,8n342j4159l4:23127
163,nuevo,07/12/2020,7q776k5424f8:79610
7942,renovacion,07/12/2020,2w424i8605h0:27977
6175,nuevo,07/12/2020,9w498w7407w5:81204
9069,renovacion,07/12/2020,1a763k4436u7:78643
5398,renovacion,07/12/2020,2z318h4066w3:36666
3722,nuevo,07/12/2020,5i820f6366p5:89289
6697,renovacion,07/12/2020,3j873n3181z0:94147
8889,renovacion,07/12/2020,1a354f1470u6:81881
174,renovacion,07/12/2020,6i230g3736g8:47873
8406,nuevo,07/12/2020,3q736b6201n6:26361
8138,perdida,07/12/2020,1k214t2957t9:72977
350,perdida,07/12/2020,3v728a3443w5:62717
3117,renovacion,07/12/2020,4w471k2050l2:91829
3584,renovacion,07/12/2020,1l442w5138u2:28284
2797,perdida,07/12/2020,6u509j1725v9:34299
7154,nuevo,07/12/2020,3v409h8552x1:25785
8959,perdida,07/12/2020,9h664y2813c6:18951
9323,nuevo,07/12/2020,3w157y4973j7:68901
827,renovacion,07/12/2020,7o999h5823a8:57713
2946,renovacion,07/12/2020,8w806a9014u8:49813
6485,renovacion,07/12/2020,9n948k7538r2:16041
9753,renovacion,07/12/2020,3a394m9661h5:97711
2457,renovacion,07/12/2020,7c945x3729d2:81769
5591,renovacion,07/12/2020,6h988z4519c1:17063
7678,renovacion,07/12/2020,9b298i7115i3:46946
7683,perdida,07/12/2020,9d421w7507k4:11573
8919,renovacion,07/12/2020,9z664r4973z0:14295
7803,renovacion,07/12/2020,1q968f3803g1:99056
3608,renovacion,07/12/2020,7k957s4374n3:52123
2457,renovacion,07/12/2020,5n468t9562s5:36127
6723,nuevo,07/12/2020,4h557o4112q4:20400
583,nuevo,07/12/2020,4q916n4530t9:59469
8431,renovacion,07/12/2020,6h647o5716k3:28918
6578,nuevo,07/12/2020,6n534g2498d5:88785
8411,nuevo,07/12/2020,8z569b1375m0:70300
435,renovacion,07/12/2020,5n871z7154c9:15541
4863,renovacion,07/12/2020,1h922u9975t2:83978
2762,perdida,07/12/2020,5j775n7480z3:45418
8745,perdida,07/12/2020,8b544m9149j9:69657
6319,renovacion,07/12/2020,5y123r2256c4:41770
2312,renovacion,07/12/2020,1t435m2292i5:29028
7497,perdida,07/12/2020,2w339t9616y6:16117
8438,renovacion,07/12/2020,1e727k8016h1:48665
5568,perdida,07/12/2020,7c309q1608w8:82465
4855,renovacion,07/12/2020,6z761l9954h0:81883
6029,nuevo,07/12/2020,9d936l7088r0:58819
8252,renovacion,07/12/2020,6r218y9618y8:67703
3649,nuevo,07/12/2020,2p143e7230p5:19014
606,renovacion,07/12/2020,7s429r2678i7:31475
9852,renovacion,07/12/2020,7y487b7734w9:59450
547,nuevo,07/12/2020,8m367p1238q4:59718
4740,renovacion,07/12/2020,1z750l8376a3:59047
222,renovacion,07/12/2020,4g153a8754j3:78910
9123,perdida,07/12/2020,3q329c9052a8:55173
5890,nuevo,07/12/2020,6i611d2085m7:57692
2998,nuevo,07/12/2020,7e237q2629v5:83360
9573,renovacion,07/12/2020,8h356i8464c7:48558
7050,renovacion,07/12/2020,1w499u1138x5:87082
530,perdida,07/12/2020,7s456i1613n9:98030
1430,renovacion,07/12/2020,4f440e9104n9:96723
7869,perdida,07/12/2020,1a186i4745n4:45101
9990,renovacion,07/12/2020,6i686b4787q6:95603
3406,nuevo,07/12/2020,3a136f1327m1:62603
5310,perdida,07/12/2020,7l357q9361h9:41630
4261,nuevo,07/12/2020,2f344z7217d2:56252
1402,renovacion,07/12/2020,8z519o5744o2:46186
6923,renovacion,07/12/2020,5v532v5063b3:45359
2427,renovacion,07/12/2020,8u948k8317l3:63507
7604,renovacion,07/12/2020,5m254c2960c1:61108
9972,perdida,07/12/2020,9c116f1594z7:38507
3343,renovacion,07/12/2020,4k108b3924n6:14859
7714,nuevo,07/12/2020,2m284l7225b0:86405
7576,renovacion,07/12/2020,7l424v7148h1:62749
6850,nuevo,07/12/2020,6h570z6744m3:41807
5871,renovacion,07/12/2020,5t704e1372p6:28860
7981,renovacion,07/12/2020,4j500h2903w7:61282
2276,renovacion,07/12/2020,1a123w1571e1:73829
8362,renovacion,07/12/2020,3r567o3111q0:99210
8792,renovacion,07/12/2020,5o236r2718x9:66107
6298,perdida,07/12/2020,2c821c4698l5:93905
1979,renovacion,07/12/2020,4t115q1825j4:59453
4286,nuevo,07/12/2020,2p575s1349r9:88155
9503,perdida,07/12/2020,1o728q9124l1:83009
4457,renovacion,07/12/2020,5e495g6584e7:64914
2658,renovacion,07/12/2020,7o625a6394e4:33661
2959,renovacion,07/12/2020,1p891t1946v5:37079
2619,renovacion,07/12/2020,6m749n1696z2:50378
334,nuevo,07/12/2020,4n139c9757t1:26195
1507,renovacion,07/12/2020,6z625f3061y3:80366
2060,perdida,07/12/2020,7e637e2420e4:32190
6304,renovacion,07/12/2020,7b939h2526z8:23851
2449,nuevo,07/12/2020,2a785j8728h9:68247
7948,nuevo,07/12/2020,6x617c1963j6:68894
2380,perdida,07/12/2020,4z316g4642n9:85892
3173,renovacion,07/12/2020,4p209y5317r5:43789
9827,renovacion,07/12/2020,7u891x9085o5:70076
9318,nuevo,07/12/2020,8d321y4115y6:69496
4983,nuevo,07/12/2020,3r767h5200r3:91678
9603,nuevo,07/12/2020,8k618d5906v5:79652
5211,nuevo,07/12/2020,2z835h2551u1:56624
430,renovacion,07/12/2020,9a771n3841i7:44280
8302,nuevo,07/12/2020,4n882b2272l3:40046
9624,renovacion,07/12/2020,8p407c4181o1:83746
2766,perdida,07/12/2020,9a153d8658z5:51375
3525,renovacion,07/12/2020,5l495b8207z3:36254
6832,renovacion,07/12/2020,5k288a9428i1:70094
2179,renovacion,07/12/2020,5d230i2920x5:87410
5140,perdida,07/12/2020,3i166g2212m4:85811
2864,renovacion,07/12/2020,9v658b9958h8:17527
7229,nuevo,07/12/2020,8a990c5477y1:94325
6664,renovacion,07/12/2020,3m546x6128t5:11971
5131,perdida,07/12/2020,3l513r3868t2:23995
2645,renovacion,07/12/2020,1p534i3825q0:38053
577,nuevo,07/12/2020,2d648b8666d5:32148
9626,renovacion,07/12/2020,8c236d2321c7:25488
4048,perdida,07/12/2020,4u721s1278r6:51308
3747,nuevo,07/12/2020,3n878z2141m8:29456
6846,renovacion,07/12/2020,3v469r7988a7:72400
9599,renovacion,07/12/2020,4u913r9108l8:56470
6617,renovacion,07/12/2020,3n527k2790d3:44388
8362,nuevo,07/12/2020,8y788i7630m7:92054
9882,renovacion,07/12/2020,2q875i8434g7:94794
9769,nuevo,07/12/2020,9l408r5395s6:26489
2266,nuevo,07/12/2020,4s384y8434v6:65223
853,renovacion,07/12/2020,5k355r4854g1:86092
9754,perdida,07/12/2020,6g607l3283f2:40188
9272,renovacion,07/12/2020,6h861h1346a3:89730
1241,renovacion,07/12/2020,9o332g1335p7:52183
8688,renovacion,07/12/2020,2r978d4384p2:24992
8760,renovacion,07/12/2020,3n592s3812u4:99681
9546,perdida,07/12/2020,4g581n7738p5:28870
6419,perdida,07/12/2020,4h833n2850x3:70083
1313,nuevo,07/12/2020,7w899u7376p0:75393
2699,renovacion,07/12/2020,7h901l1594j9:31701
1407,perdida,07/12/2020,1k925a9193z1:13907
9559,nuevo,07/12/2020,7f606y3837b7:53080
2800,renovacion,07/12/2020,1s476b3891r3:45036
4042,renovacion,07/12/2020,4b973z6437u8:92351
210,renovacion,07/12/2020,7p207y9294m3:45723
7232,nuevo,07/12/2020,3d220c9238s2:78517
9913,nuevo,07/12/2020,8q432g1257n2:11497
5297,renovacion,07/12/2020,4f737s2283k8:43021
9845,nuevo,07/12/2020,7g667u7482y8:89658
5770,nuevo,07/12/2020,7k402c6939w0:65118
6476,nuevo,07/12/2020,7f169b7464e3:16459
587,renovacion,07/12/2020,1r507g7000k5:41618
4259,renovacion,07/12/2020,8a947j5721d7:58684
9051,renovacion,07/12/2020,7q432y9828p2:33607
847,nuevo,07/12/2020,6z455o5205t4:30140
2079,renovacion,07/12/2020,6w994c8741z1:24452
8625,nuevo,07/12/2020,6o578s6328o9:88331
2521,perdida,07/12/2020,4f519q4105x8:87220
5934,renovacion,07/12/2020,8t181n1263s8:13321
3479,renovacion,07/12/2020,9m614n1170a5:20597
6469,perdida,07/12/2020,8z882m3233c6:20229
972,nuevo,07/12/2020,8l554g3090w5:97599
4907,perdida,07/12/2020,9h792r7469s0:44787
1337,nuevo,07/12/2020,5z367b6770q1:80547
7595,perdida,07/12/2020,8l502c7176y3:68748
8895,renovacion,07/12/2020,6l296c4822c5:94884
9547,nuevo,07/12/2020,4j219z6807e7:25389
7159,renovacion,07/12/2020,3i247h1806l8:93364
4363,perdida,07/12/2020,3z255c5832t0:17725
76,renovacion,07/12/2020,3p195u6565f6:56546
1547,perdida,07/12/2020,7t866l4071z3:43301
3358,renovacion,07/12/2020,5i636w5661b6:87269
3204,perdida,07/12/2020,3e900h3475t6:46841
3818,perdida,07/12/2020,7n141w1158r7:24657
2940,renovacion,07/12/2020,8j399i8644r4:71021
5655,renovacion,07/12/2020,1i830t5864h0:11170
8167,renovacion,07/12/2020,7n605c5712t7:88890
3987,nuevo,07/12/2020,9f376i4443h0:82141
3848,renovacion,07/12/2020,4u355i9496t7:90708
6614,perdida,07/12/2020,7i112q6421l9:96585
2100,perdida,07/12/2020,5l466p7178s1:50971
4818,renovacion,07/12/2020,8b532l6083s7:14066
8752,nuevo,07/12/2020,9n582c7135a5:64931
1273,perdida,07/12/2020,7x127x6277b1:91762
2102,renovacion,07/12/2020,7c412n5745o7:82478
4680,renovacion,07/12/2020,9l509p1551d8:42625
4027,renovacion,07/12/2020,5v200s1969n8:94868
9056,nuevo,07/12/2020,3k511k3229z4:29567
8712,renovacion,07/12/2020,4e973t4230d0:31879
2165,perdida,07/12/2020,3z443o4973n9:76965
9311,renovacion,07/12/2020,2p587p4482a9:35388
8025,perdida,07/12/2020,4d920d1499q2:97419
182,nuevo,07/12/2020,1j382d2292c6:83094
4370,nuevo,07/12/2020,2d728u4549o1:84294
930,nuevo,07/12/2020,8p104h8237b2:67305
3511,perdida,07/12/2020,9v797y9849w4:77938
9232,renovacion,07/12/2020,5b646q2670p1:72083
367,nuevo,07/12/2020,4u744b4754b8:70572
1913,renovacion,07/12/2020,4y778x4280p4:93424
622,nuevo,07/12/2020,6w804z5646y8:40453
9590,renovacion,07/12/2020,2w308q1782s3:12277
3968,nuevo,07/12/2020,7o151t6516t6:31054
7726,renovacion,07/12/2020,1z189o6535z6:12181
5953,renovacion,07/12/2020,1o933e7517w3:58971
9184,renovacion,07/12/2020,6p477m9637v0:46899
1978,perdida,07/12/2020,3j369z2359y3:84674
3895,renovacion,07/12/2020,2o436o8506q2:91260
2026,nuevo,08/12/2020,4t716w5415p2:62997
206,renovacion,08/12/2020,6q841s9954f8:94845
6197,nuevo,08/12/2020,4x639l7621a9:13295
470,nuevo,08/12/2020,3p736d3063h5:64479
6677,renovacion,08/12/2020,4p802j3337i1:47138
5074,renovacion,08/12/2020,3p605y5819p6:21228
3371,perdida,08/12/2020,1e370f5187r1:71894
2526,nuevo,08/12/2020,8s426h3364i7:83922
2215,renovacion,08/12/2020,7b910n8530s5:63313
2436,renovacion,08/12/2020,6n569k9674t8:46296
1320,nuevo,08/12/2020,6r934y5426k2:56625
9258,renovacion,08/12/2020,1y893a3361u4:92003
5121,perdida,08/12/2020,9a111s2170s1:93795
7282,nuevo,08/12/2020,7i369o9588z2:67283
4996,nuevo,08/12/2020,1l423j9861v1:93374
1359,perdida,08/12/2020,8m891v2249s5:83808
6323,perdida,08/12/2020,6k763s9411m5:32163
5690,perdida,08/12/2020,6b936f1022u4:56410
9985,nuevo,08/12/2020,2w710b1577q8:52613
2870,renovacion,08/12/2020,5n876r7071b8:85141
2753,renovacion,08/12/2020,5v959u7079s9:32768
1780,nuevo,08/12/2020,2v613k7207t9:72330
704,nuevo,08/12/2020,3r194e6954u5:25446
5767,perdida,08/12/2020,4b402e4047p5:56375
4096,nuevo,08/12/2020,4y572c6886p2:32067
2252,renovacion,08/12/2020,7g224d4367k8:68553
41,renovacion,08/12/2020,9g664v7780k1:83217
5057,nuevo,08/12/2020,9y676z3454g9:57327
1838,nuevo,08/12/2020,6x548d5368d3:21942
7122,perdida,08/12/2020,3r300c7100n8:67753
6425,renovacion,08/12/2020,8x110d6388a2:69406
2693,perdida,08/12/2020,5u559t5917w6:25956
7221,renovacion,08/12/2020,9x854e1686k6:90227
1186,nuevo,08/12/2020,7x933k7197v9:61447
6378,nuevo,08/12/2020,4f445s1270w1:86012
5908,perdida,08/12/2020,7z602j9190d2:34416
3434,renovacion,08/12/2020,2o268n2290g1:70214
5374,perdida,08/12/2020,9x183o5502o8:47489
1893,nuevo,08/12/2020,8u919q2772g5:19975
2594,perdida,08/12/2020,9x481i4505p5:88101
6969,renovacion,08/12/2020,7q758c7880w4:94734
1585,nuevo,08/12/2020,3m179f1984v0:10367
719,perdida,08/12/2020,5e549l4199b3:77146
5352,nuevo,08/12/2020,8m818y7671g5:44852
9917,nuevo,08/12/2020,3l107p9129w8:39085
4891,perdida,08/12/2020,7d697w9378j6:16913
2613,renovacion,08/12/2020,6s810c9508q6:12165
9573,renovacion,08/12/2020,3y518d8610e8:99224
2617,perdida,08/12/2020,1a116x8190k2:11379
2805,perdida,08/12/2020,3i556l6848g2:74622
134,renovacion,08/12/2020,3l855h8161s7:35571
2691,nuevo,08/12/2020,1u870f6689q4:85065
9659,renovacion,08/12/2020,8s412r1542h7:27271
988,nuevo,08/12/2020,2w896b8340f7:84523
8169,renovacion,08/12/2020,1s449h9646r2:32247
2046,renovacion,08/12/2020,4j278h7313m3:12766
2621,perdida,08/12/2020,8p951o5406l5:66534
1681,nuevo,08/12/2020,8d497n7786o4:85643
498,renovacion,08/12/2020,2i579k9341d5:45653
4320,renovacion,08/12/2020,5k104v8124j5:42818
6780,renovacion,08/12/2020,5b943n5878y3:27463
8600,perdida,08/12/2020,6t167i9575k8:65720
6611,nuevo,08/12/2020,5h394f2074g6:23638
6067,renovacion,08/12/2020,9x959b1599g2:33027
822,nuevo,08/12/2020,7r652x4446l7:38377
8360,renovacion,08/12/2020,6w221t8292i2:53899
5881,perdida,08/12/2020,1b535j2642w2:25459
3029,perdida,08/12/2020,1b525j4778p4:30607
4247,renovacion,08/12/2020,3k839s4108u4:96164
1546,renovacion,08/12/2020,8j800w9927r6:30097
3749,nuevo,08/12/2020,6q776n5225w5:22607
2153,perdida,08/12/2020,4g415g3126q7:98243
7658,renovacion,08/12/2020,6q521i8422q0:21012
429,renovacion,08/12/2020,8g405x9259j9:68834
6475,renovacion,08/12/2020,1m863n1847s9:87477
990,renovacion,08/12/2020,3f372o1508l0:80882
7544,perdida,08/12/2020,6c830t5956r4:47858
1643,perdida,08/12/2020,5e405k3018w6:98857
6962,perdida,08/12/2020,3f996o5165s9:39589
535,nuevo,08/12/2020,3p224c5337k1:75863
3878,renovacion,08/12/2020,2r851a1669s4:78972
5060,renovacion,08/12/2020,1a823z9136z0:25752
3725,perdida,08/12/2020,2a140g2876l8:66349
9073,perdida,08/12/2020,9c899s9311d5:77556
567,nuevo,08/12/2020,3f383t5862a5:72954
3213,nuevo,08/12/2020,8x576a8621q5:20300
824,renovacion,08/12/2020,3s300w8712j0:19914
3617,nuevo,08/12/2020,1q399m1983n4:79092
1739,renovacion,08/12/2020,1x844x9501n5:11445
982,renovacion,08/12/2020,4s953c1728r0:77758
7083,perdida,08/12/2020,3u221t1168s4:79937
8406,renovacion,08/12/2020,6x997r5216b2:86829
3850,renovacion,08/12/2020,7g152u4656m5:58014
4854,renovacion,08/12/2020,5x543o2918h3:34787
1393,nuevo,08/12/2020,3i463b9465w3:33623
3053,nuevo,08/12/2020,7e651k8656r0:39659
9578,perdida,08/12/2020,5l270r3903r8:86790
8160,nuevo,08/12/2020,8w684r2245h3:15825
5898,nuevo,08/12/2020,3d432r7581t2:11697
4040,renovacion,08/12/2020,4k165t7030n4:17203
1092,renovacion,08/12/2020,8g246s1651r4:85940
3887,renovacion,08/12/2020,9f987p1933w2:10391
1939,renovacion,08/12/2020,8p916h9326j8:30775
6057,nuevo,08/12/2020,1u789q7069d9:51344
7696,renovacion,08/12/2020,5f953k4707x3:57947
5165,renovacion,08/12/2020,5h272t3844s8:24619
7353,perdida,08/12/2020,1z257q7542v9:64206
4068,renovacion,08/12/2020,2l626z1027e8:87224
1068,renovacion,08/12/2020,1f633a2476o2:20584
5444,nuevo,08/12/2020,3l834f1426p6:64702
9951,renovacion,08/12/2020,2u316z5524d5:95971
8151,nuevo,08/12/2020,9g606d9414v6:28472
5569,renovacion,08/12/2020,1b524s8869y2:19866
3310,perdida,08/12/2020,3r510a9239s5:17386
4776,perdida,08/12/2020,3z617o3541x0:72831
1017,renovacion,08/12/2020,9a143m1023y0:81906
9323,renovacion,08/12/2020,2d485a8549q6:11353
8302,perdida,08/12/2020,7e256s9816r1:89358
2985,renovacion,08/12/2020,1c951e1452j1:79429
5049,renovacion,08/12/2020,2n116z6079f5:61305
8225,renovacion,08/12/2020,7y382w1199c6:28487
6704,renovacion,08/12/2020,5z981c3642f9:33750
8504,renovacion,08/12/2020,6d150i6010j9:41571
7418,perdida,08/12/2020,6q432v6856v6:70446
351,renovacion,08/12/2020,1h607t9746d8:55607
2437,renovacion,08/12/2020,5n918b6355e7:46480
4101,nuevo,08/12/2020,4q415t8724o4:22110
7527,perdida,08/12/2020,8f660e3798v5:13630
4426,perdida,08/12/2020,9c616m4804l7:70938
4684,perdida,08/12/2020,7s321j1160j7:88698
7616,nuevo,08/12/2020,5d755c4539h2:76483
8688,perdida,08/12/2020,4j328m2536d8:12320
4581,nuevo,08/12/2020,2j217a7404a8:61423
7553,perdida,08/12/2020,9v438w9748j4:75367
9845,nuevo,08/12/2020,5e217r2598y2:19133
9738,renovacion,08/12/2020,1x362p8421c3:33533
5013,renovacion,08/12/2020,7h865z7872y5:57234
8724,renovacion,08/12/2020,9z189z5862f8:72441
8232,perdida,08/12/2020,7c193v7849u9:83546
5545,nuevo,08/12/2020,6k590t7709e9:91342
2708,perdida,08/12/2020,3k286e7234b2:97537
1675,renovacion,08/12/2020,7n286o6762g0:77551
5247,perdida,08/12/2020,7y959w5414n2:36696
4261,renovacion,08/12/2020,1r166f2233h9:65973
8102,renovacion,08/12/2020,8d596b7565q6:54858
8191,nuevo,08/12/2020,9v731v7725t4:35053
2867,nuevo,08/12/2020,5w825o2410j0:50309
5258,renovacion,08/12/2020,8k661f1879c5:38390
4199,nuevo,08/12/2020,1x652n4805f8:34748
7054,renovacion,08/12/2020,4a887x4901y8:95777
1534,nuevo,08/12/2020,9g163c3000v8:92740
8372,renovacion,08/12/2020,7u400d4512m0:59816
3531,renovacion,08/12/2020,8v568y9175q7:95136
1545,nuevo,08/12/2020,7g960x2312l1:52028
1612,renovacion,08/12/2020,6r857t1836j3:72113
4922,nuevo,08/12/2020,6g978q2031h6:59722
4001,nuevo,08/12/2020,6r631c7983x3:63863
2656,nuevo,08/12/2020,2u186d3702e2:32325
1901,nuevo,08/12/2020,2v410d4120t5:62925
839,renovacion,08/12/2020,9t650q5410h3:41145
9057,perdida,08/12/2020,6k629p3417u5:78869
3102,nuevo,08/12/2020,5y164v6254w3:32825
4574,renovacion,08/12/2020,7z934b7025q3:15971
9348,renovacion,08/12/2020,1f561m5330w6:30142
1647,renovacion,08/12/2020,9n439q5444b1:62085
9103,renovacion,08/12/2020,3x368f7585j1:42360
3798,perdida,08/12/2020,5x581d8912e8:94436
3294,perdida,08/12/2020,1r657x4585x6:94468
3647,perdida,08/12/2020,3x905t5793u7:11627
9828,renovacion,08/12/2020,4o269k5973c8:79844
3090,renovacion,08/12/2020,9e264x7626e7:20441
4279,renovacion,08/12/2020,2h896u3211l8:52395
1643,perdida,08/12/2020,9x914h9572u7:89519
6463,renovacion,08/12/2020,7j724p3401x2:87107
9458,renovacion,08/12/2020,2o997a6690q7:18915
1681,renovacion,08/12/2020,3l788j8279b1:78863
2658,perdida,08/12/2020,9z285e7243v5:62429
5990,renovacion,08/12/2020,1o879n8464i4:47385
1585,renovacion,08/12/2020,4h156p8964z2:42856
524,nuevo,08/12/2020,8a481w2931g8:59777
2314,renovacion,08/12/2020,9t974y8042k1:10461
7077,renovacion,08/12/2020,3q727e8839f9:27868
3651,renovacion,08/12/2020,8o809h5240i3:44342
2360,nuevo,08/12/2020,3d382t1550m9:23927
2815,perdida,08/12/2020,8h822e2480u9:72450
4644,perdida,08/12/2020,9b101b7976z2:52841
6224,perdida,08/12/2020,8o555k3781w9:56093
5498,renovacion,08/12/2020,9d139r8894k4:53439
6284,nuevo,08/12/2020,7c641d7601t7:86464
5606,perdida,08/12/2020,9m197x2604w8:94068
9626,nuevo,08/12/2020,5y669m6109i5:36839
5810,perdida,08/12/2020,9z287o5297b4:50056
7446,renovacion,08/12/2020,4d986z2856v7:15402
5536,perdida,08/12/2020,7j522b9938i7:61874
7383,perdida,08/12/2020,6i996b6455w8:30315
1825,renovacion,08/12/2020,1b953g9897k5:90878
5811,nuevo,08/12/2020,1z531p5344h0:78377
219,renovacion,08/12/2020,9g651q5849j9:92354
8595,perdida,08/12/2020,4w974w1042e9:69063
9942,renovacion,08/12/2020,3a322c3161d0:24738
3273,nuevo,08/12/2020,2x146o7700p9:63747
9356,perdida,08/12/2020,3r663u6448h2:92058
7650,perdida,08/12/2020,8z613y1816x8:11824
9813,renovacion,08/12/2020,5h311m1754e9:27971
1209,nuevo,08/12/2020,3n491h2561t0:85609
3390,nuevo,08/12/2020,1k289q6915u0:39191
9138,perdida,08/12/2020,9l825z6716q7:58661
834,renovacion,08/12/2020,4k684t8676v9:46039
514,renovacion,08/12/2020,1x721b2319l6:46208
4508,renovacion,08/12/2020,7s629k1903q1:66738
1895,nuevo,08/12/2020,7f757z2581f1:41507
7668,renovacion,08/12/2020,7o358s3275l1:96210
3070,perdida,08/12/2020,4c104g5622s0:98317
8604,renovacion,08/12/2020,1o401g4707x2:34175
244,nuevo,08/12/2020,7j358p1400y0:92348
2391,renovacion,08/12/2020,6o610g3647g7:16270
2199,nuevo,08/12/2020,1u133l9186k2:76163
265,renovacion,08/12/2020,4m173n2237e5:95117
8890,nuevo,08/12/2020,2i581c4519n8:26680
5267,renovacion,08/12/2020,9w457w2908s1:63430
5655,perdida,08/12/2020,2n774j3185o7:51312
9182,nuevo,08/12/2020,1i518p4769u6:80019
1027,nuevo,08/12/2020,5w974q1939w5:71893
4721,renovacion,08/12/2020,4x738r6167g1:44194
4600,renovacion,08/12/2020,3p852p3287z7:13730
6371,nuevo,08/12/2020,9i295a4703v3:20388
1466,renovacion,08/12/2020,5i625r3558v2:86838
5959,perdida,08/12/2020,3f992e4877s7:73399
8996,nuevo,08/12/2020,4x350m5837o5:38683
