id,nombre_completo,ciudad,banco,nro_transaccion,fecha,hora,monto,comentarios
2156,Luther Fisbey,Cochabamba,Otros,3.53568E+15,09/12/2020,07:30,17.00,
2157,Moselle Sherwen,Cochabamba,Banco Union,6.37969E+15,01/11/2020,17:19,17.00,
2158,Emmalyn Nursey,Cochabamba,Otros,5.60222E+15,05/12/2020,13:59,17.00,s/n correo
2159,Brigida Brandli,Cochabamba,Banco Union,3.58706E+15,13/12/2020,06:31,17.00,
2160,Seka Middlemiss,Cochabamba,Banco Union,3.55008E+15,11/12/2020,13:23,17.00,
2161,Eal Lattimer,Cochabamba,Banco Union,6.33391E+18,23/11/2020,15:38,17.00,
2162,Emili Dibnah,Cochabamba,Banco Union,3.53899E+15,01/12/2020,11:42,17.00,
2163,Dewie Fayerman,Cochabamba,Banco Union,3.03647E+13,03/12/2020,07:46,17.00,
2164,Lea Worcester,Cochabamba,Otros,3.03055E+13,19/11/2020,13:10,17.00,s/n boleta sufragio
2165,Pincus Robson,Cochabamba,Banco Union,5.60223E+15,06/12/2020,13:24,17.00,s/n boleta sufragio
2166,Gibbie Cicco,Cochabamba,Otros,5.64183E+15,02/11/2020,07:44,17.00,
2167,Mikel Ambrosini,Cochabamba,Banco Union,6.30406E+15,08/11/2020,07:59,17.00,
2168,Woodie Pockett,Cochabamba,Banco Union,5.60223E+15,27/11/2020,13:00,17.00,
2169,Clarisse Hawksby,Cochabamba,Banco Union,3.01153E+13,09/11/2020,07:41,17.00,
2170,Sondra Learned,Cochabamba,Banco Union,6.30439E+18,01/12/2020,16:52,17.00,s/n
2171,Fanchon Echallie,Cochabamba,Banco Union,6.76287E+17,08/11/2020,10:19,17.00,sn/ numero
2172,Elizabeth Cordingly,Cochabamba,Banco Union,3.57166E+15,12/12/2020,10:33,17.00,
2173,Bobbie Lowis,Cochabamba,Banco Union,3.54156E+15,13/12/2020,17:48,17.00,
2174,Lianna Nuschke,Cochabamba,Otros,3.58613E+15,03/12/2020,16:15,17.00,
2175,Ron Bezarra,Cochabamba,Banco Union,3.54176E+15,29/11/2020,14:31,17.00,sn/ numero
2176,Whit Pote,Cochabamba,Banco Union,5.27239E+15,04/11/2020,12:31,17.00,
2177,Haleigh Matskiv,Cochabamba,Banco Union,5.60223E+15,03/11/2020,07:22,17.00,
2178,Joannes Gatteridge,Cochabamba,Banco Union,4.04138E+12,10/12/2020,06:38,17.00,
2179,Friedrick Beddoe,Cochabamba,Banco Union,3.00937E+13,04/12/2020,15:48,17.00,
2180,Mella Howe,Cochabamba,Banco Union,3.56491E+15,07/11/2020,06:58,17.00,
2181,Dickie Fothergill,Cochabamba,Banco Union,5.02072E+16,07/11/2020,10:36,17.00,
2182,Bartholemy Fielding,Cochabamba,Banco Union,5.56967E+15,28/11/2020,17:08,17.00,
2183,Sybil Ingold,Cochabamba,Otros,5.00236E+15,18/11/2020,16:19,17.00,
2184,Sheelagh Oldershaw,Cochabamba,Banco Union,3.53921E+15,18/11/2020,10:59,17.00,ci caduco
2185,Anna Rebeiro,Cochabamba,Otros,3.54466E+15,08/11/2020,11:01,17.00,
2186,Hedwig Pechacek,Cochabamba,Otros,6.70655E+17,11/12/2020,08:28,17.00,ci caduco
2187,Dorey Montgomery,Cochabamba,Banco Union,3.74289E+14,01/12/2020,17:25,17.00,
2188,Tybi Assender,Cochabamba,Otros,6.33491E+15,16/11/2020,12:36,17.00,pagado
2189,Perice Cudmore,Cochabamba,Banco Union,5.54737E+15,29/11/2020,11:56,17.00,
2190,Keslie Ambrogetti,Cochabamba,Banco Union,4.91714E+15,22/11/2020,08:20,17.00,
2191,Donielle Finker,Cochabamba,Banco Union,3.72302E+14,07/12/2020,11:52,17.00,pagado
2192,Fredia Marjoram,Cochabamba,Banco Union,3.54535E+15,21/11/2020,10:46,17.00,
2193,Harrie Hallen,Cochabamba,Otros,5.60226E+16,08/11/2020,16:05,17.00,
2194,Ber Sapshed,Cochabamba,Banco Union,3.53629E+15,09/12/2020,14:38,17.00,
2195,Mendel De Laci,Cochabamba,Banco Union,4.90556E+15,15/12/2020,11:03,17.00,
2196,Romonda Kettoe,Cochabamba,Banco Union,3.58568E+15,02/12/2020,06:21,17.00,sn/ numero
2197,Tiff Windibank,Cochabamba,Otros,3.52897E+15,06/11/2020,08:17,17.00,
2198,Clarette Pizer,Cochabamba,Banco Union,5.00235E+15,06/12/2020,16:04,17.00,
2199,Jacky Breitler,Cochabamba,Banco Union,5.64183E+18,06/11/2020,12:08,17.00,
2200,Neila Long,Cochabamba,Banco Union,3.57899E+15,21/11/2020,14:08,17.00,ci caduco
2201,Jacquetta Giraudo,Cochabamba,Banco Union,3.53423E+15,05/11/2020,16:32,17.00,
2202,Ulrich Bidewell,Cochabamba,Banco Union,3.53164E+15,08/11/2020,07:49,17.00,s/n boleta sufragio
2203,Monty Drummer,Cochabamba,Banco Union,3.37942E+14,07/11/2020,08:43,17.00,
2204,Nicolina Poff,Cochabamba,Banco Union,3.56958E+15,14/11/2020,06:45,17.00,
2205,Trescha Sherer,Cochabamba,Banco Union,4.50842E+15,18/11/2020,09:51,17.00,
2206,Patten Shipston,Cochabamba,Banco Union,5.60226E+18,25/11/2020,17:25,17.00,s/n boleta sufragio
2207,Caitrin Lismore,Cochabamba,Banco Union,5.89332E+16,23/11/2020,16:50,17.00,
2208,Almeda Lawie,Cochabamba,Banco Union,3.53864E+15,11/12/2020,16:29,17.00,
2209,Andria Piel,Cochabamba,Banco Union,3.58888E+15,03/11/2020,13:07,17.00,
2210,Weider McCafferky,Cochabamba,Banco Union,2.01748E+14,05/11/2020,13:45,17.00,
2211,Patric Newberry,Cochabamba,Banco Union,6.33389E+18,07/12/2020,08:47,17.00,
2212,Rochelle Theuss,Cochabamba,Banco Union,3.56364E+15,15/11/2020,11:23,17.00,
2213,Alysa Nardoni,Cochabamba,Banco Union,3.56866E+15,10/11/2020,16:50,17.00,
2214,Dave Genicke,Cochabamba,Banco Union,6.75991E+17,19/11/2020,09:37,17.00,pagado
2215,Marlane Grastye,Cochabamba,Banco Union,6.3914E+15,08/12/2020,06:15,17.00,
2216,Alley Whiley,Cochabamba,Banco Union,3.57985E+15,03/11/2020,12:44,17.00,
2217,Jocelin Burlay,Cochabamba,Banco Union,6.76196E+17,02/12/2020,07:34,17.00,
2218,Marcus Lawrenz,Cochabamba,Banco Union,3.55948E+15,05/11/2020,12:32,17.00,
2219,Germaine Mawford,Cochabamba,Banco Union,2.01976E+14,23/11/2020,17:52,17.00,
2220,Wolfy Copelli,Cochabamba,Otros,5.02047E+16,01/11/2020,17:37,17.00,s/n correo
2221,Oates Duchesne,Cochabamba,Banco Union,5.36206E+15,03/12/2020,10:12,17.00,
2222,Dannie Gleed,Cochabamba,Otros,5.4565E+15,17/11/2020,08:57,17.00,corresponsal
2223,Leta Thying,Cochabamba,Otros,3.74289E+14,07/11/2020,16:25,17.00,
2224,Wainwright Muehle,Cochabamba,Banco Union,3.74288E+14,05/11/2020,17:41,17.00,ci caduco
2225,Jammie Radsdale,Cochabamba,Banco Union,3.5744E+15,18/11/2020,13:09,17.00,
2226,Feliza Creyke,Cochabamba,Banco Union,3.53303E+15,12/11/2020,10:26,17.00,corresponsal
2227,Noellyn Aggus,Cochabamba,Banco Union,5.6105E+15,12/12/2020,17:14,17.00,
2228,Wanda Tollerfield,Cochabamba,Banco Union,4.91704E+15,12/11/2020,13:52,17.00,
2229,Terrijo Antonacci,Cochabamba,Banco Union,5.18733E+15,12/11/2020,15:26,17.00,
2230,Rosanne Bewlie,Cochabamba,Banco Union,5.89312E+17,16/11/2020,08:52,17.00,
2231,Dulcy Jodlkowski,Cochabamba,Banco Union,3.57004E+15,04/12/2020,08:05,17.00,
2232,Lambert Yukhnov,Cochabamba,Banco Union,3.56456E+15,01/11/2020,17:05,17.00,s/n boleta sufragio
2233,Blaire Skull,Cochabamba,Banco Union,6.38391E+15,13/12/2020,08:45,17.00,
2234,Zuzana Ugo,Cochabamba,Banco Union,6.75998E+17,22/11/2020,16:15,17.00,
2235,Arnaldo Stoad,Cochabamba,Banco Union,3.53361E+15,17/11/2020,08:22,17.00,
2236,Derek Frome,Cochabamba,Banco Union,5.10875E+15,02/12/2020,16:45,17.00,corresponsal
2237,Estella Booth-Jarvis,Cochabamba,Otros,2.01969E+14,09/12/2020,08:32,17.00,
2238,Stefano McPartlin,Cochabamba,Otros,3.57614E+15,15/12/2020,11:30,17.00,pagado
2239,Harwell Beevors,Cochabamba,Otros,3.58813E+15,08/12/2020,12:05,17.00,
2240,Keen Hecks,Cochabamba,Banco Union,3.05441E+13,02/11/2020,12:05,17.00,pagado
2241,Rees Phorsby,Cochabamba,Banco Union,4.01795E+15,19/11/2020,13:15,17.00,
2242,Emalee Karleman,Cochabamba,Banco Union,3.52968E+15,12/12/2020,15:27,17.00,
2243,Swen Inger,Cochabamba,Banco Union,2.01459E+14,07/12/2020,07:14,17.00,
2244,Melita Blundan,Cochabamba,Banco Union,3.74289E+14,08/12/2020,06:46,17.00,
2245,Philippa Shekle,Cochabamba,Banco Union,3.53551E+15,01/12/2020,11:41,17.00,
2246,Cal ducarme,Cochabamba,Banco Union,3.56857E+15,13/11/2020,10:55,17.00,corresponsal
2247,Xavier Eisold,Cochabamba,Banco Union,3.5584E+15,18/11/2020,06:20,17.00,
2248,Lacie Houndson,Cochabamba,Banco Union,6.37622E+15,29/11/2020,07:37,17.00,sn/ numero
2249,Mercedes Tatham,Cochabamba,Banco Union,5.04837E+15,13/12/2020,13:42,17.00,
2250,Kimball Getcliff,Cochabamba,Banco Union,3.56043E+15,02/11/2020,14:47,17.00,
2251,Gayler McLeod,Cochabamba,Otros,4.84401E+15,28/11/2020,10:00,17.00,
2252,Maximilianus Ellsworthe,Cochabamba,Banco Union,3.53728E+15,07/12/2020,17:11,17.00,corresponsal
2253,Marsiella Colqueran,Cochabamba,Banco Union,5.10876E+15,13/12/2020,07:09,17.00,
2254,Consuela McInility,Cochabamba,Banco Union,6.76111E+18,10/11/2020,15:03,17.00,
2255,Bentley Cosins,Cochabamba,Banco Union,5.00235E+15,03/12/2020,11:55,17.00,s/n boleta sufragio
2256,Cecilia Weatherhogg,Cochabamba,Banco Union,6.30469E+18,15/12/2020,07:22,17.00,s/n correo
2257,Donnell Hyndson,Cochabamba,Otros,5.60222E+18,09/11/2020,11:24,17.00,s/n
2258,Adoree Stallard,Cochabamba,Banco Union,5.64182E+15,07/11/2020,17:25,17.00,s/n boleta sufragio
2259,Cate Fair,Cochabamba,Banco Union,3.54697E+15,15/11/2020,13:47,17.00,
2260,Tabb Elcox,Cochabamba,Banco Union,3.55569E+15,02/11/2020,10:55,17.00,
2261,Wynnie Casterot,Cochabamba,Banco Union,3.58756E+15,24/11/2020,14:11,17.00,corresponsal
2262,Garek Fransewich,Cochabamba,Banco Union,3.56382E+15,07/11/2020,08:20,17.00,
2263,Dicky Ivan,Cochabamba,Banco Union,5.01887E+15,10/12/2020,07:43,17.00,s/n correo
2264,Les Hensmans,Cochabamba,Otros,3.66586E+13,02/11/2020,16:10,17.00,corresponsal
2265,Murdoch Daw,Cochabamba,Otros,3.53183E+15,22/11/2020,14:31,17.00,s/n
2266,Lolita Decaze,Cochabamba,Banco Union,3.53763E+15,14/12/2020,12:33,17.00,corresponsal
2267,Adela O'Nolan,Cochabamba,Banco Union,3.74289E+14,07/12/2020,10:19,17.00,
2268,Dorothea Dibben,Cochabamba,Banco Union,3.57095E+15,12/12/2020,06:01,17.00,
2269,Larissa Kordt,Cochabamba,Banco Union,3.57834E+15,17/11/2020,07:45,17.00,
2270,Arabelle McKendo,Cochabamba,Banco Union,5.01817E+18,08/11/2020,15:34,17.00,s/n boleta sufragio
2271,Charlotte Alldread,Cochabamba,Otros,3.53561E+15,10/12/2020,12:42,17.00,
2272,Grata Bladon,Cochabamba,Banco Union,5.60221E+15,29/11/2020,15:01,17.00,
2273,Dav Markl,Cochabamba,Banco Union,6.3766E+15,30/11/2020,16:34,17.00,
2274,Juditha Balfour,Cochabamba,Otros,3.57592E+15,07/12/2020,16:41,17.00,sn/ numero
2275,Ambur Hinemoor,Cochabamba,Banco Union,3.54339E+15,07/11/2020,13:43,17.00,
2276,Becky O'Hone,Cochabamba,Banco Union,3.54847E+15,11/12/2020,16:07,17.00,
2277,Peggie Moreno,Cochabamba,Otros,4.93641E+17,22/11/2020,13:42,17.00,
2278,Kissiah Marco,Cochabamba,Banco Union,3.54685E+15,07/12/2020,10:05,17.00,pagado
2279,Dougy Garnham,Cochabamba,Banco Union,3.52853E+15,08/11/2020,17:52,17.00,corresponsal
2280,Angelica Prue,Cochabamba,Banco Union,3.02854E+13,04/12/2020,10:10,17.00,ci caduco
2281,Erroll Possel,Cochabamba,Banco Union,3.57308E+15,19/11/2020,13:58,17.00,
2282,Beulah Ringsell,Cochabamba,Banco Union,6.38553E+15,04/12/2020,09:40,17.00,
2283,Haley Klaff,Cochabamba,Otros,5.21586E+15,26/11/2020,11:13,17.00,
2284,Cissy McWhorter,Cochabamba,Banco Union,5.41913E+15,01/11/2020,09:18,17.00,
2285,Johann Sivill,Cochabamba,Banco Union,5.03895E+16,15/12/2020,17:12,17.00,
2286,Valida Sallery,Cochabamba,Banco Union,5.01013E+15,17/11/2020,17:23,17.00,corresponsal
2287,Emlen Goodbourn,Cochabamba,Otros,3.57527E+15,03/11/2020,08:09,17.00,pagado
2288,Allene Simeonov,Cochabamba,Banco Union,4.91325E+15,06/11/2020,15:24,17.00,s/n boleta sufragio
2289,Ham Letch,Cochabamba,Banco Union,6.70985E+16,13/12/2020,09:56,17.00,ci caduco
2290,Jeralee Heninghem,Cochabamba,Banco Union,3.58896E+15,12/11/2020,15:45,17.00,
2291,Marcy Dawltrey,Cochabamba,Banco Union,3.55226E+15,04/12/2020,09:37,17.00,
2292,Ethelind Goode,Cochabamba,Banco Union,3.01103E+13,01/12/2020,06:50,17.00,s/n boleta sufragio
2293,Arabela Pretsell,Cochabamba,Otros,3.54976E+15,12/12/2020,08:04,17.00,
2294,Chariot Rittmeier,Cochabamba,Banco Union,5.04838E+15,23/11/2020,15:09,17.00,
2295,Teodora Yurshev,Cochabamba,Otros,5.49148E+15,06/11/2020,14:47,17.00,
2296,Vin Foxton,Cochabamba,Banco Union,5.61003E+15,15/12/2020,08:58,17.00,pagado
2297,Sigismundo Slevin,Cochabamba,Banco Union,3.54499E+15,18/11/2020,10:54,17.00,
2298,Peri Loudon,Cochabamba,Banco Union,3.5481E+15,03/11/2020,13:47,17.00,pagado
2299,Curt Braisted,Cochabamba,Banco Union,6.30453E+17,02/12/2020,17:24,17.00,
2300,Cordy Shallcroff,Cochabamba,Banco Union,3.53242E+15,18/11/2020,10:21,17.00,
2301,Berrie Kubec,Cochabamba,Otros,4.9055E+17,26/11/2020,14:18,17.00,
2302,Garrek Malec,Cochabamba,Banco Union,3.76755E+14,18/11/2020,09:42,17.00,
2303,Leupold Bullard,Cochabamba,Banco Union,3.74622E+14,19/11/2020,17:18,17.00,
2304,Josselyn Dowsett,Cochabamba,Banco Union,2.01951E+14,25/11/2020,15:42,17.00,
2305,Noak Dillingstone,Cochabamba,Banco Union,6.76391E+17,09/11/2020,07:48,17.00,
2306,Ranna Lello,Cochabamba,Banco Union,3.56334E+15,23/11/2020,15:57,17.00,
2307,Gnni Wogan,Cochabamba,Otros,3.55635E+15,09/11/2020,12:23,17.00,
2308,Elie Critchlow,Cochabamba,Banco Union,3.55166E+15,04/11/2020,06:48,17.00,s/n
2309,Gaylor Pimme,Cochabamba,Banco Union,6.70932E+17,13/12/2020,15:29,17.00,
2310,Antoni Andriessen,Cochabamba,Banco Union,3.5541E+15,20/11/2020,06:03,17.00,
2311,Nicoli Petschelt,Cochabamba,Otros,5.61004E+15,17/11/2020,14:49,17.00,s/n
2312,Erina Going,Cochabamba,Banco Union,3.55973E+15,06/12/2020,08:24,17.00,
2313,Alphonse Abson,Cochabamba,Banco Union,3.57107E+15,15/12/2020,15:40,17.00,s/n
2314,Sloan Ashelford,Cochabamba,Banco Union,5.61036E+17,06/11/2020,10:18,17.00,
2315,Keith Moxstead,Cochabamba,Banco Union,3.57213E+15,16/11/2020,15:53,17.00,
2316,Bartlett Gresswood,Cochabamba,Banco Union,3.53838E+15,16/11/2020,13:16,17.00,s/n correo
2317,Tiffy Mallall,Cochabamba,Banco Union,4.04159E+15,22/11/2020,16:13,17.00,
2318,Giordano Garvan,Cochabamba,Banco Union,6.76262E+18,13/11/2020,16:54,17.00,
2319,Kandace Cahillane,Cochabamba,Banco Union,5.10741E+15,18/11/2020,11:23,17.00,
2320,Pincus Daburn,Cochabamba,Banco Union,5.60225E+18,30/11/2020,14:39,17.00,s/n correo
2321,Lorilee Thomasson,Cochabamba,Banco Union,3.5899E+15,03/11/2020,11:42,17.00,s/n correo
2322,Merrilee Linnit,Cochabamba,Banco Union,3.58452E+15,30/11/2020,09:19,17.00,s/n
2323,Arthur Spurrier,Cochabamba,Banco Union,4.90359E+15,10/11/2020,09:45,17.00,
2324,Amandie Krug,Cochabamba,Banco Union,3.37941E+14,09/11/2020,09:02,17.00,
2325,Luciana Chominski,Cochabamba,Banco Union,3.58475E+15,04/12/2020,17:22,17.00,sn/ numero
2326,Alvan MacDonell,Cochabamba,Otros,5.10017E+15,28/11/2020,13:22,17.00,
2327,Randi Boshell,Cochabamba,Banco Union,5.10017E+15,09/12/2020,12:53,17.00,
2328,Saw Chaudhry,Cochabamba,Banco Union,3.54774E+15,10/11/2020,07:58,17.00,s/n
2329,Casandra Gearing,Cochabamba,Banco Union,3.57605E+15,25/11/2020,17:03,17.00,
2330,Justus Edards,Cochabamba,Banco Union,5.04838E+15,17/11/2020,06:44,17.00,
2331,Elsworth Henner,Cochabamba,Otros,3.57058E+15,23/11/2020,07:34,17.00,
2332,Michale East,Cochabamba,Otros,5.10015E+15,01/12/2020,14:01,17.00,
2333,Bryce Zelland,Cochabamba,Banco Union,5.10876E+15,24/11/2020,10:24,17.00,
2334,Harlene Gier,Cochabamba,Banco Union,2.01946E+14,13/12/2020,11:47,17.00,ci caduco
2335,Camilla Seifert,Cochabamba,Banco Union,3.74288E+14,22/11/2020,06:08,17.00,
2336,Beverlie Horsefield,Cochabamba,Otros,3.58423E+15,04/11/2020,06:26,17.00,
2337,Kattie Scroggie,Cochabamba,Banco Union,3.53274E+15,08/11/2020,07:18,17.00,
2338,Sheena Freeman,Cochabamba,Banco Union,3.52992E+15,13/12/2020,15:06,17.00,ci caduco
2339,Melantha Gullyes,Cochabamba,Banco Union,3.55324E+15,27/11/2020,07:07,17.00,
2340,Maegan Furneaux,Cochabamba,Banco Union,3.74284E+14,09/11/2020,12:38,17.00,
2341,Tedra Cowthard,Cochabamba,Banco Union,2.01532E+14,09/11/2020,14:14,17.00,
2342,Rockwell Forre,Cochabamba,Otros,3.53469E+15,13/12/2020,09:17,17.00,
2343,Reidar Caunt,Cochabamba,Banco Union,2.01806E+14,21/11/2020,13:01,17.00,
2344,Tobit Kleuer,Cochabamba,Banco Union,4.50828E+15,25/11/2020,11:08,17.00,
2345,Zulema Crook,Cochabamba,Banco Union,5.10014E+15,25/11/2020,11:59,17.00,pagado
2346,Katina Heyworth,Cochabamba,Banco Union,3.58043E+15,27/11/2020,15:14,17.00,corresponsal
2347,Ines Capehorn,Cochabamba,Otros,6.75978E+15,18/11/2020,15:11,17.00,
2348,Hilliard Davidowich,Cochabamba,Banco Union,3.58025E+15,06/12/2020,15:55,17.00,
2349,Zitella Casaro,Cochabamba,Banco Union,3.53626E+15,03/11/2020,07:09,17.00,
2350,Tessi Toe,Cochabamba,Otros,3.53664E+15,12/12/2020,15:51,17.00,
2351,Mordy Portress,Cochabamba,Banco Union,6.75995E+17,27/11/2020,16:59,17.00,s/n correo
2352,Wyatt Emps,Cochabamba,Otros,2.01641E+14,20/11/2020,17:50,17.00,s/n boleta sufragio
2353,Nels Eneas,Cochabamba,Banco Union,3.74622E+14,07/11/2020,16:14,17.00,
2354,Hallsy Wiffler,Cochabamba,Banco Union,3.58573E+15,06/11/2020,11:26,17.00,
2355,Stefan Muldowney,Cochabamba,Banco Union,5.10013E+15,07/12/2020,07:16,17.00,
2356,Gare Gissing,Cochabamba,Banco Union,6.0405E+14,06/12/2020,14:57,17.00,
2357,Juliann Nezey,Cochabamba,Banco Union,6.3347E+18,23/11/2020,08:11,17.00,pagado
2358,Rachael Broschek,Cochabamba,Banco Union,3.53081E+15,20/11/2020,12:33,17.00,ci caduco
2359,Dante O'Fairy,Cochabamba,Banco Union,6.77178E+15,13/11/2020,16:10,17.00,
2360,Chico Matasov,Cochabamba,Banco Union,3.58245E+15,10/11/2020,09:42,17.00,sn/ numero
2361,Joletta McKinley,Cochabamba,Otros,6.33111E+18,07/11/2020,11:49,17.00,
2362,Alister Buttler,Cochabamba,Banco Union,3.55883E+15,10/11/2020,16:52,17.00,s/n correo
2363,Gisela Franklin,Cochabamba,Otros,5.60224E+15,03/12/2020,06:13,17.00,
2364,Coraline Schlag,Cochabamba,Banco Union,3.54049E+15,27/11/2020,12:32,17.00,
2365,Harland Putt,Cochabamba,Banco Union,3.5344E+15,25/11/2020,09:12,17.00,
2366,Tanney Trowle,Cochabamba,Banco Union,4.50854E+15,11/12/2020,13:07,17.00,
2367,Katusha Kitley,Cochabamba,Banco Union,5.10014E+15,06/11/2020,09:16,17.00,
2368,Karol Wapples,Cochabamba,Banco Union,3.04149E+13,06/12/2020,15:50,17.00,
2369,Christan Sanham,Cochabamba,Banco Union,5.60225E+16,09/12/2020,06:28,17.00,s/n correo
2370,Linn Foystone,Cochabamba,Banco Union,3.02661E+13,10/12/2020,07:52,17.00,
2371,Jermayne Cuncarr,Cochabamba,Banco Union,5.00236E+15,21/11/2020,14:56,17.00,
2372,Shir Baudain,Cochabamba,Banco Union,3.54121E+15,07/12/2020,15:29,17.00,
2373,Cathrin Lacrouts,Cochabamba,Banco Union,3.57599E+15,16/11/2020,11:39,17.00,sn/ numero
2374,Benjamin Bleakman,Cochabamba,Banco Union,5.60222E+15,11/11/2020,16:49,17.00,
2375,Angeline Rosenblath,Cochabamba,Banco Union,6.33436E+17,15/12/2020,07:20,17.00,
2376,Tasha Kardos-Stowe,Cochabamba,Banco Union,3.57804E+15,08/11/2020,16:29,17.00,
2377,Wilmer Huegett,Cochabamba,Banco Union,6.7596E+18,13/12/2020,08:46,17.00,
2378,Carly Rathborne,Cochabamba,Banco Union,6.30489E+18,07/11/2020,06:13,17.00,
2379,Leona Rugge,Cochabamba,Banco Union,3.05577E+13,21/11/2020,13:08,17.00,
2380,Herminia Hurley,Cochabamba,Banco Union,5.35405E+15,11/12/2020,15:40,17.00,
2381,Saunderson Colbeck,Cochabamba,Banco Union,3.05761E+13,01/11/2020,10:58,17.00,s/n boleta sufragio
2382,Lela Lattin,Cochabamba,Banco Union,3.56279E+15,12/11/2020,16:48,17.00,
2383,Lilllie Murkus,Cochabamba,Banco Union,5.60223E+15,14/11/2020,15:51,17.00,s/n
2384,Giulietta Glanville,Cochabamba,Banco Union,5.01012E+15,01/11/2020,11:05,17.00,
2385,Maudie Cherrett,Cochabamba,Banco Union,3.74623E+14,19/11/2020,10:08,17.00,ci caduco
2386,Jennica Borrowman,Cochabamba,Banco Union,3.57442E+15,14/12/2020,14:11,17.00,corresponsal
2387,Chalmers Welden,Cochabamba,Banco Union,3.56096E+15,10/12/2020,13:41,17.00,
2388,Hilton Beaford,Cochabamba,Banco Union,4.40537E+15,02/11/2020,17:21,17.00,s/n
2389,Marnia Jeratt,Cochabamba,Banco Union,6.3344E+18,16/11/2020,10:01,17.00,
2390,Jerrilyn Habbal,Cochabamba,Otros,3.58693E+15,01/12/2020,06:18,17.00,
2391,Leela Pedgrift,Cochabamba,Banco Union,5.32938E+15,11/11/2020,13:02,17.00,s/n correo
2392,Jeromy Ower,Cochabamba,Otros,6.75966E+17,11/11/2020,14:59,17.00,
2393,Georgianne Donan,Cochabamba,Banco Union,3.55164E+15,20/11/2020,17:48,17.00,
2394,Richy Conti,Cochabamba,Banco Union,3.53982E+15,15/12/2020,14:33,17.00,
2395,Edgardo Mulqueen,Cochabamba,Otros,4.91324E+15,25/11/2020,06:10,17.00,
2396,Carey Georgescu,Cochabamba,Banco Union,3.37941E+14,01/11/2020,08:14,17.00,
2397,Cristabel Rocca,Cochabamba,Banco Union,3.55653E+15,16/11/2020,10:55,17.00,pagado
2398,Nilson Kiley,Cochabamba,Banco Union,5.41009E+15,15/11/2020,09:10,17.00,s/n boleta sufragio
2399,Dallas Donegan,Cochabamba,Banco Union,3.58883E+15,04/12/2020,09:59,17.00,
2400,Dulcy Buchanan,Cochabamba,Banco Union,3.53789E+15,30/11/2020,06:03,17.00,
2401,Ann-marie Vinnicombe,Cochabamba,Banco Union,4.93676E+17,15/12/2020,10:11,17.00,
2402,Irvin McNeillie,Cochabamba,Otros,3.58449E+15,14/11/2020,09:48,17.00,
2403,Ralina Trynor,Cochabamba,Otros,3.57282E+15,22/11/2020,14:38,17.00,
2404,Waverley Keenlayside,Cochabamba,Banco Union,3.58604E+15,04/12/2020,16:40,17.00,
2405,Shannah Martusov,Cochabamba,Banco Union,5.14217E+15,17/11/2020,14:46,17.00,corresponsal
2406,Rhetta Keel,Cochabamba,Banco Union,3.534E+15,13/11/2020,16:04,17.00,
2407,Renelle Timberlake,Cochabamba,Banco Union,3.53871E+15,01/11/2020,15:15,17.00,
2408,Sunny Bunch,Cochabamba,Banco Union,6.3311E+17,01/12/2020,07:54,17.00,
2409,Sherline Crampsy,Cochabamba,Banco Union,3.58968E+15,17/11/2020,14:38,17.00,
2410,Addy Dornin,Cochabamba,Banco Union,6.30478E+15,20/11/2020,11:30,17.00,
2411,Wilfrid Omand,Cochabamba,Banco Union,5.19613E+15,08/12/2020,11:05,17.00,ci caduco
2412,Burg Durrett,Cochabamba,Banco Union,2.01504E+14,26/11/2020,09:19,17.00,
2413,Marcille Cowap,Cochabamba,Banco Union,3.04608E+13,12/12/2020,07:04,17.00,
2414,Rodge D'Alessandro,Cochabamba,Banco Union,4.93619E+18,04/12/2020,06:09,17.00,s/n boleta sufragio
2415,Evelina Terbeck,Cochabamba,Otros,3.54871E+15,08/12/2020,09:28,17.00,corresponsal
2416,Nanni Bysouth,Cochabamba,Banco Union,3.56039E+15,12/11/2020,14:48,17.00,s/n correo
2417,Mel Anchor,Cochabamba,Banco Union,3.5728E+15,12/11/2020,11:38,17.00,
2418,Rourke Whelan,Cochabamba,Banco Union,3.54163E+15,26/11/2020,10:48,17.00,
2419,Giffard Wiffill,Cochabamba,Otros,5.48186E+15,09/11/2020,08:47,17.00,
2420,Franky Mompesson,Cochabamba,Banco Union,3.56318E+15,06/11/2020,07:21,17.00,s/n
2421,Sollie Wessell,Cochabamba,Otros,3.58946E+15,09/12/2020,14:43,17.00,
2422,Beckie Clapham,Cochabamba,Otros,5.61007E+16,21/11/2020,17:57,17.00,
2423,Neron Jammet,Cochabamba,Banco Union,4.40516E+15,22/11/2020,08:52,17.00,
2424,Brandon Coultar,Cochabamba,Banco Union,3.56445E+15,06/11/2020,14:46,17.00,corresponsal
2425,Cari Grinaway,Cochabamba,Banco Union,3.58306E+15,08/11/2020,16:06,17.00,pagado
2426,Adoree Penticost,Cochabamba,Otros,5.01804E+18,01/11/2020,10:09,17.00,
2427,Dayle Wetheril,Cochabamba,Banco Union,4.91109E+15,19/11/2020,07:31,17.00,
2428,Blaire Cotesford,Cochabamba,Banco Union,5.01893E+18,09/11/2020,16:52,17.00,s/n correo
